Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S1686,Emma,Smith,student686@university.com,Male,18,Mathematics,77.73,74.1,85.5,50.15,81.33,0.23,61.1,67.306626894699,C,5.7,Yes,Yes,PhD,Medium,7,6.9
S1687,Ahmed,Johnson,student687@university.com,Female,20,Business,89.99,43.21,57.96,67.46,78.59,8.7,56.08,57.92329093660284,C,15.3,Yes,Yes,PhD,Low,9,6.7
S1688,Omar,Williams,student688@university.com,Female,22,Business,80.53,70.59,88.38,53.57,57.7,6.1,97.06,81.35192933191937,B,13.6,No,Yes,Unknown,High,9,5.8
S1689,Sara,Smith,student689@university.com,Male,22,Business,61.24,62.08,72.04,87.19,92.61,2.95,91.52,75.46293748557524,B,5.7,No,Yes,PhD,Low,5,5.7
S1690,Sara,Jones,student690@university.com,Female,24,CS,80.65,72.08,87.64,78.05,66.45,3.11,88.24,77.33829236404245,B,13.9,Yes,Yes,Bachelor's,Medium,6,4.0
S1691,Emma,Smith,student691@university.com,Female,21,Engineering,81.41,65.35,56.55,78.61,68.35,4.66,55.24,60.72286438616416,C,28.3,No,No,High School,Medium,9,8.4
S1692,Ahmed,Jones,student692@university.com,Male,20,Engineering,86.71,57.05,70.48,64.33,71.02,2.48,90.38,71.35910378684456,B,11.9,No,No,Master's,Low,4,5.2
S1693,Maria,Davis,student693@university.com,Female,24,Business,81.04,94.25,73.84,90.74,66.14,0.04,80.45,74.4015973241508,B,19.6,Yes,Yes,Bachelor's,Medium,7,5.8
S1694,Sara,Davis,student694@university.com,Female,23,Business,98.46,51.09,96.59,50.16,77.87,0.27,86.6,69.38536824739202,B,12.5,No,Yes,High School,Medium,3,4.1
S1695,Maria,Brown,student695@university.com,Female,23,CS,59.86,80.88,56.0,66.68,69.43,3.58,98.9,75.64320042441634,B,7.7,No,No,Master's,Low,9,8.8
S1696,Omar,Brown,student696@university.com,Female,24,Mathematics,97.55,95.48,96.2,82.97,62.97,1.24,59.72,73.53680553240255,B,12.2,Yes,No,PhD,Medium,9,6.5
S1697,Sara,Jones,student697@university.com,Female,19,Business,76.92,72.32,88.29,95.4,95.22,0.22,75.22,80.24088221422612,B,16.8,No,No,Bachelor's,Low,10,4.1
S1698,Sara,Williams,student698@university.com,Male,22,Business,83.6,92.58,83.85,61.73,65.42,8.59,87.67,77.79062715274202,B,12.4,Yes,Yes,Master's,Medium,5,5.3
S1699,John,Smith,student699@university.com,Male,20,Mathematics,54.97,47.49,87.21,77.06,84.92,2.74,71.68,71.66240101854817,B,20.6,Yes,Yes,Master's,High,4,8.4
S1700,Sara,Smith,student700@university.com,Male,21,Business,69.03,69.63,76.33,76.9,67.36,5.03,52.73,66.45789432551587,C,28.7,No,Yes,Master's,Low,10,5.9
S1701,Liam,Brown,student701@university.com,Female,18,Engineering,88.47,67.42,54.64,93.71,71.76,1.79,55.57,58.08973536822427,C,6.7,No,No,PhD,High,10,7.4
S1702,Ali,Jones,student702@university.com,Female,21,Business,85.35,40.49,51.37,52.53,61.8,0.47,80.1,55.606542781939204,C,22.9,No,Yes,High School,High,9,7.1
S1703,Liam,Smith,student703@university.com,Female,21,Engineering,52.01,66.6,91.98,71.22,87.62,7.45,64.25,71.77414676938974,B,5.0,No,Yes,High School,High,5,6.4
S1704,Ahmed,Smith,student704@university.com,Male,20,CS,77.33,62.14,83.51,59.12,86.86,1.25,56.89,61.07824970472768,C,5.0,No,Yes,Bachelor's,Medium,1,8.2
S1705,Ahmed,Williams,student705@university.com,Female,22,CS,54.41,80.19,52.79,51.08,51.11,0.26,66.99,63.12560232389945,C,8.3,Yes,No,PhD,Low,2,4.2
S1706,Maria,Johnson,student706@university.com,Female,20,Engineering,99.79,96.3,76.91,57.35,53.01,5.87,60.05,66.74953844974722,C,17.0,No,No,High School,Low,10,8.6
S1707,Liam,Brown,student707@university.com,Female,18,Engineering,94.86,45.15,66.85,98.82,96.12,0.13,51.2,66.44374445854635,C,6.2,No,No,Bachelor's,High,7,7.6
S1708,Liam,Brown,student708@university.com,Male,24,Mathematics,51.05,59.65,49.52,60.74,94.44,4.36,57.59,56.88590654763764,C,23.1,Yes,Yes,High School,High,3,8.3
S1709,Liam,Johnson,student709@university.com,Male,20,Engineering,92.93,66.64,71.91,96.75,75.3,2.89,94.15,81.5210272222393,B,5.7,No,No,Unknown,Medium,1,4.1
S1710,Omar,Smith,student710@university.com,Female,19,Engineering,95.97,67.31,56.89,60.26,74.67,3.19,50.6,60.20227859889687,C,17.4,No,No,PhD,Low,9,4.4
S1711,Sara,Williams,student711@university.com,Female,21,Business,67.68,86.49,45.77,96.56,90.62,0.04,88.69,75.54538740607845,B,21.9,Yes,Yes,Unknown,Low,4,5.0
S1712,Ali,Williams,student712@university.com,Female,22,Mathematics,85.98,66.6,68.02,82.73,56.92,9.64,87.67,75.93326188550158,B,10.9,No,No,High School,Medium,3,7.0
S1713,Maria,Brown,student713@university.com,Male,23,Engineering,72.11,41.63,75.41,55.66,82.68,5.17,78.21,66.88040914147268,C,19.5,Yes,Yes,High School,Low,5,4.5
S1714,Liam,Williams,student714@university.com,Male,18,Engineering,82.76,82.61,42.81,79.1,73.8,5.73,60.42,61.81868266542997,C,11.5,No,Yes,Unknown,High,1,8.7
S1715,Liam,Davis,student715@university.com,Male,23,Engineering,67.02,93.09,64.13,65.93,87.17,6.66,93.9,84.39779144247825,B,10.4,No,Yes,PhD,High,1,7.7
S1716,John,Johnson,student716@university.com,Female,21,Business,66.13,70.83,55.46,69.16,51.51,7.98,73.75,69.4356940778773,C,25.5,No,Yes,Bachelor's,Low,1,8.0
S1717,Maria,Smith,student717@university.com,Male,20,Business,71.22,74.87,41.84,72.01,79.64,6.08,58.66,65.74426910666513,C,13.3,Yes,No,Master's,High,7,6.9
S1718,Liam,Davis,student718@university.com,Female,23,Business,57.28,49.78,47.54,71.14,77.84,7.62,71.45,59.29497223485545,C,25.3,Yes,Yes,Unknown,Low,7,7.2
S1719,Maria,Johnson,student719@university.com,Female,19,CS,91.56,53.24,48.34,83.21,92.04,4.49,59.75,64.23517475203644,C,10.4,Yes,No,PhD,Low,9,5.1
S1720,Sara,Jones,student720@university.com,Male,20,Business,67.43,54.11,50.97,88.42,83.84,3.71,68.8,69.38440456821037,C,13.9,No,No,PhD,Medium,5,8.6
S1721,John,Brown,student721@university.com,Female,21,Engineering,70.01,65.84,88.2,66.46,94.01,8.23,74.83,74.67233066165662,B,7.6,Yes,No,Master's,Medium,2,7.2
S1722,Maria,Williams,student722@university.com,Male,23,Business,94.7,95.69,66.37,96.22,94.36,8.65,68.0,75.20496267366777,B,17.4,Yes,Yes,Bachelor's,Low,9,6.1
S1723,Ali,Jones,student723@university.com,Female,24,Business,74.83,71.31,48.83,96.92,70.41,1.38,82.85,72.43920649290058,B,14.5,No,Yes,Bachelor's,High,4,8.4
S1724,Ali,Williams,student724@university.com,Female,18,Mathematics,77.21,51.53,46.02,52.03,56.87,5.43,96.8,65.22573113179911,C,5.1,No,Yes,High School,Medium,5,8.3
S1725,Ahmed,Davis,student725@university.com,Male,23,Engineering,97.82,55.97,57.88,50.75,81.51,6.84,67.41,65.69028776758273,C,16.6,Yes,No,High School,High,1,4.0
S1726,John,Smith,student726@university.com,Female,24,Business,94.34,63.04,87.88,71.25,93.69,0.84,67.79,68.6372237662629,B,6.9,No,Yes,Unknown,Low,2,8.6
S1727,John,Smith,student727@university.com,Female,24,CS,58.47,77.4,61.87,79.53,53.75,9.3,86.92,78.06067311859891,B,25.9,No,Yes,Bachelor's,High,8,5.8
S1728,Ahmed,Smith,student728@university.com,Female,23,Mathematics,73.66,66.4,49.59,63.9,77.9,5.2,76.53,62.30777320047744,C,17.3,Yes,Yes,Unknown,Low,2,6.1
S1729,Maria,Williams,student729@university.com,Female,22,Business,98.56,63.55,64.25,62.97,55.75,6.45,71.44,61.90905942865704,C,22.3,No,No,High School,High,8,4.4
S1730,John,Jones,student730@university.com,Female,23,Mathematics,68.62,73.88,73.32,83.92,51.35,1.78,90.69,71.87465797930993,B,25.5,No,Yes,Unknown,Low,1,8.4
S1731,Ali,Smith,student731@university.com,Female,21,Mathematics,68.58,54.51,41.78,80.09,83.98,2.64,94.55,71.86374720231382,C,6.3,No,No,Master's,Medium,9,6.7
S1732,Ali,Jones,student732@university.com,Female,24,CS,59.75,44.73,77.66,58.36,84.09,1.21,79.53,69.403472206962,C,13.4,Yes,Yes,Unknown,Medium,9,8.5
S1733,Liam,Williams,student733@university.com,Female,18,CS,55.72,41.46,63.71,94.23,80.03,2.64,59.26,63.61265424769119,C,5.6,No,Yes,High School,High,9,7.9
S1734,Sara,Davis,student734@university.com,Male,21,CS,87.02,55.08,40.58,84.0,92.96,4.92,73.31,63.34430484123502,C,6.2,No,No,High School,High,6,8.5
S1735,John,Jones,student735@university.com,Male,19,Engineering,88.5,45.5,80.43,68.13,54.04,8.34,75.22,73.06400540813108,C,5.9,Yes,No,Master's,Medium,2,8.7
S1736,Maria,Davis,student736@university.com,Female,20,Mathematics,98.45,60.18,82.74,84.18,55.26,5.34,71.61,70.94245107422635,B,16.9,No,Yes,Master's,Medium,1,8.4
S1737,Ahmed,Williams,student737@university.com,Female,23,Business,88.67,86.38,77.73,55.63,93.23,2.44,63.12,73.37899439471576,B,16.3,No,No,Bachelor's,Low,6,5.0
S1738,Ahmed,Williams,student738@university.com,Male,22,CS,62.17,82.98,60.52,73.41,75.16,0.45,73.62,67.8068490857022,C,6.5,No,No,Master's,Medium,4,4.4
S1739,Maria,Brown,student739@university.com,Female,18,CS,52.01,76.66,71.78,58.45,63.65,6.22,72.33,68.15494429424908,C,11.6,Yes,Yes,Master's,Low,8,7.1
S1740,Omar,Williams,student740@university.com,Male,22,Mathematics,99.27,91.15,63.23,52.07,86.91,4.2,60.47,65.84929785669605,C,11.1,No,No,Bachelor's,Medium,8,4.8
S1741,Emma,Williams,student741@university.com,Male,22,Mathematics,67.02,56.92,82.04,66.92,94.72,9.84,95.17,80.04277874164141,B,12.4,Yes,No,Master's,Low,2,8.3
S1742,Sara,Johnson,student742@university.com,Male,22,Mathematics,65.6,93.1,75.01,57.54,84.48,7.8,94.27,84.45359380176251,B,21.0,No,No,PhD,Low,2,8.7
S1743,Ahmed,Smith,student743@university.com,Female,23,Business,95.3,63.95,44.91,81.68,89.6,8.08,87.98,72.4932039009248,B,22.4,No,Yes,PhD,Low,4,4.6
S1744,John,Brown,student744@university.com,Female,18,Engineering,79.25,64.05,78.59,83.7,64.12,0.12,70.05,66.61912695146817,C,13.5,Yes,Yes,PhD,High,9,5.2
S1745,Sara,Brown,student745@university.com,Female,18,Engineering,60.74,64.32,81.23,57.43,64.44,7.78,68.52,73.4557457327457,C,24.7,Yes,Yes,Master's,Low,6,7.1
S1746,John,Brown,student746@university.com,Male,24,CS,94.45,45.89,62.24,51.23,93.21,1.95,85.82,65.00891221373212,C,15.4,Yes,Yes,High School,Medium,7,7.6
S1747,Omar,Johnson,student747@university.com,Male,22,Engineering,99.67,98.53,92.55,89.64,80.74,5.86,80.41,86.92552861113988,A,18.1,Yes,Yes,High School,Medium,3,6.6
S1748,Ali,Davis,student748@university.com,Male,24,Business,54.33,48.31,90.58,50.1,61.71,4.47,80.03,73.88622110964548,C,8.6,Yes,Yes,Bachelor's,Medium,7,5.8
S1749,Sara,Williams,student749@university.com,Female,24,Engineering,93.11,60.45,50.51,67.2,76.21,5.72,56.21,60.361379959139924,C,10.8,No,Yes,High School,Low,3,5.5
S1750,Liam,Smith,student750@university.com,Male,20,Business,69.53,59.16,94.26,74.73,84.29,1.33,80.91,73.18448040708364,B,23.2,No,Yes,High School,High,2,7.3
S1751,Ahmed,Jones,student751@university.com,Male,23,CS,76.2,44.48,66.45,90.93,60.93,4.57,95.09,78.22732123613474,B,29.4,No,Yes,Bachelor's,Low,2,7.7
S1752,Sara,Davis,student752@university.com,Female,23,Mathematics,95.74,49.14,83.42,91.93,82.75,0.37,54.29,68.03958053071418,C,22.6,Yes,Yes,PhD,High,9,5.4
S1753,Sara,Williams,student753@university.com,Male,21,Business,98.67,42.69,88.85,86.25,52.11,0.41,66.96,65.40655614657085,C,6.4,Yes,No,Bachelor's,High,7,5.6
S1754,Sara,Johnson,student754@university.com,Male,24,Mathematics,63.11,57.54,70.31,62.36,65.18,6.58,75.45,64.39822072663387,C,8.6,No,No,High School,Medium,5,6.3
S1755,Emma,Williams,student755@university.com,Female,23,CS,60.64,92.0,63.95,86.01,83.7,9.52,84.3,84.04925189270296,B,16.1,Yes,Yes,High School,Medium,3,6.3
S1756,Sara,Williams,student756@university.com,Female,22,Business,54.03,60.37,94.93,62.33,57.47,7.77,54.48,69.31422755928513,C,23.3,Yes,No,Bachelor's,Medium,8,8.2
S1757,John,Johnson,student757@university.com,Male,19,Business,78.09,47.42,53.85,60.73,61.11,4.69,93.64,66.56761091976323,C,9.1,Yes,Yes,Master's,Low,2,6.2
S1758,Ali,Brown,student758@university.com,Female,22,Engineering,50.68,78.74,55.42,77.36,93.95,0.56,52.03,66.49292583050958,C,23.8,Yes,No,High School,Medium,3,8.9
S1759,Omar,Brown,student759@university.com,Male,18,Business,70.59,99.8,61.7,83.94,83.72,0.45,92.88,82.33297211224532,B,18.9,Yes,Yes,High School,Medium,5,5.6
S1760,Maria,Smith,student760@university.com,Female,23,CS,53.67,53.94,91.57,52.65,74.95,1.58,51.38,59.096748797327514,C,24.4,No,Yes,Bachelor's,Low,1,7.5
S1761,Sara,Smith,student761@university.com,Male,23,Mathematics,70.26,56.77,96.33,53.0,60.54,9.76,57.68,66.90322067795549,C,18.9,No,No,High School,Low,6,7.8
S1762,Ahmed,Brown,student762@university.com,Female,21,Business,52.0,98.31,53.2,89.21,67.07,3.99,90.02,74.62089139814465,B,20.1,Yes,No,Master's,High,2,7.2
S1763,Sara,Davis,student763@university.com,Male,24,CS,91.76,50.73,91.83,92.97,78.72,8.43,93.01,86.94196292572678,B,11.2,Yes,No,Master's,High,7,5.8
S1764,Ahmed,Jones,student764@university.com,Female,19,CS,60.49,70.67,55.49,80.22,57.77,7.05,99.11,70.8763243473578,B,23.0,No,Yes,Bachelor's,Low,7,5.3
S1765,John,Williams,student765@university.com,Female,23,Business,66.42,54.38,98.24,71.44,74.09,6.05,55.79,71.30289684871316,B,26.1,No,Yes,Unknown,Low,1,7.0
S1766,Ahmed,Jones,student766@university.com,Female,21,Engineering,93.5,95.94,75.84,92.27,70.45,9.48,76.32,84.49708685740691,B,26.8,No,No,PhD,High,4,7.3
S1767,Liam,Williams,student767@university.com,Female,21,Business,87.31,98.89,40.43,86.44,73.83,2.3,53.86,66.36565636761749,C,5.7,Yes,Yes,Master's,Medium,1,5.3
S1768,Maria,Brown,student768@university.com,Female,19,Business,60.95,88.88,42.05,78.98,55.28,4.55,57.82,59.26131748715907,C,20.6,Yes,No,Master's,High,10,5.7
S1769,Ali,Smith,student769@university.com,Female,22,Engineering,53.59,58.89,48.85,65.99,55.32,8.65,58.72,61.63007304672013,C,29.7,No,Yes,PhD,Medium,7,8.3
S1770,Ahmed,Davis,student770@university.com,Female,22,CS,85.78,64.21,51.25,59.9,98.21,5.52,53.17,56.06731736955207,C,19.7,No,No,Bachelor's,High,5,8.1
S1771,Ahmed,Smith,student771@university.com,Male,22,Business,69.54,54.54,86.06,70.93,98.97,2.46,94.65,83.32202291734517,B,9.3,Yes,Yes,High School,Medium,8,4.9
S1772,Ali,Jones,student772@university.com,Male,20,Engineering,88.3,93.45,53.37,64.34,71.31,2.09,56.32,58.35788662331982,C,26.9,No,Yes,Bachelor's,High,1,8.7
S1773,Maria,Smith,student773@university.com,Female,24,Mathematics,72.26,94.87,98.15,66.96,89.45,7.53,81.47,84.93587290560367,A,11.6,No,Yes,Unknown,Medium,10,7.1
S1774,Sara,Brown,student774@university.com,Female,24,Mathematics,67.3,65.13,78.17,75.78,82.79,0.13,81.29,76.38295365779553,B,6.1,No,No,Unknown,High,4,6.5
S1775,Ahmed,Davis,student775@university.com,Male,22,Engineering,72.56,79.39,81.55,58.45,55.85,9.14,59.93,65.69667427348773,C,15.8,Yes,No,PhD,Low,9,5.0
S1776,Ali,Jones,student776@university.com,Male,19,CS,87.43,49.93,53.07,90.31,64.83,0.18,99.92,68.14501395232642,B,7.5,No,No,Unknown,High,10,7.7
S1777,Liam,Davis,student777@university.com,Female,20,Engineering,95.11,66.1,93.56,57.28,65.68,6.31,67.37,74.05352568393067,B,7.9,No,No,Unknown,Low,1,8.6
S1778,Liam,Williams,student778@university.com,Male,24,CS,52.49,77.89,80.07,74.05,79.79,6.05,95.25,84.58786536546074,B,16.6,Yes,Yes,PhD,High,3,4.3
S1779,John,Smith,student779@university.com,Male,22,Mathematics,76.21,63.12,91.86,87.3,79.0,5.78,97.41,86.95247632885297,A,20.3,Yes,No,PhD,Low,2,6.6
S1780,Ali,Davis,student780@university.com,Female,20,Business,51.64,61.46,97.39,74.25,96.18,4.74,97.45,87.86648444467099,A,27.6,Yes,No,PhD,High,9,8.4
S1781,John,Johnson,student781@university.com,Female,19,Engineering,73.42,40.06,47.54,68.05,89.5,8.52,87.64,68.03074443347596,C,22.6,Yes,Yes,PhD,High,10,8.8
S1782,Liam,Smith,student782@university.com,Female,22,Mathematics,94.26,88.26,45.8,73.74,92.84,6.59,62.69,64.65399058906952,C,26.1,Yes,Yes,PhD,Low,5,4.4
S1783,Maria,Williams,student783@university.com,Male,18,Business,68.08,93.36,88.2,92.43,94.56,7.82,56.03,78.5504599350392,B,15.3,No,No,Master's,Low,6,8.0
S1784,Sara,Davis,student784@university.com,Female,23,Mathematics,96.62,98.17,91.97,99.52,90.06,1.16,78.49,82.59497716801425,A,13.0,No,No,High School,Low,8,5.4
S1785,Ali,Jones,student785@university.com,Female,19,Engineering,81.53,83.16,75.03,81.56,66.64,0.5,68.0,74.86400561333627,B,19.8,Yes,No,PhD,Medium,9,6.7
S1786,Omar,Williams,student786@university.com,Male,21,Engineering,96.71,72.93,61.96,89.67,60.75,0.29,91.55,74.39891794766122,B,22.4,Yes,Yes,High School,High,8,7.9
S1787,Liam,Johnson,student787@university.com,Female,21,Business,87.86,56.16,79.16,50.72,78.59,1.47,87.25,69.59951416763639,B,19.2,No,Yes,Unknown,Medium,8,6.7
S1788,Liam,Davis,student788@university.com,Male,19,Engineering,55.17,99.96,58.34,94.02,84.48,6.67,63.82,74.23105803644133,B,11.6,No,No,Master's,Medium,1,4.6
S1789,Omar,Brown,student789@university.com,Male,21,Mathematics,61.56,75.39,54.3,97.7,69.33,4.94,50.85,68.66933339611815,C,14.2,Yes,No,PhD,Medium,10,7.0
S1790,Emma,Smith,student790@university.com,Male,24,Business,69.71,80.87,69.29,78.76,92.42,7.52,61.87,69.3635140311608,B,16.2,Yes,No,Master's,Medium,1,4.6
S1791,Liam,Jones,student791@university.com,Male,19,Business,58.51,80.94,52.97,87.69,98.03,1.92,78.36,73.67029832016797,B,5.4,No,No,Bachelor's,Low,8,5.7
S1792,Ahmed,Brown,student792@university.com,Male,18,Mathematics,74.75,90.72,69.02,75.64,78.47,3.67,53.95,68.13488678884467,C,27.0,Yes,Yes,High School,Low,1,6.8
S1793,Maria,Davis,student793@university.com,Male,19,CS,73.57,40.58,97.4,64.31,72.83,8.88,82.91,77.79404235434647,B,17.8,Yes,Yes,PhD,Medium,5,9.0
S1794,Ali,Davis,student794@university.com,Female,22,Business,97.81,53.21,90.39,92.61,92.14,9.36,83.58,78.61960183820841,B,23.8,Yes,No,High School,Medium,4,7.6
S1795,Omar,Williams,student795@university.com,Female,22,CS,71.69,79.93,96.5,79.84,51.21,9.22,58.47,79.08373908944151,B,9.3,Yes,No,High School,Low,5,5.5
S1796,Ahmed,Davis,student796@university.com,Female,20,Mathematics,89.28,93.71,88.38,78.97,56.45,8.18,79.82,85.99918282483613,B,18.9,No,Yes,Bachelor's,Low,8,8.4
S1797,Omar,Jones,student797@university.com,Male,21,Mathematics,97.1,81.12,61.29,82.96,92.28,6.88,80.35,77.35883183589209,B,28.2,No,Yes,High School,Medium,10,5.1
S1798,Ali,Brown,student798@university.com,Female,23,Business,93.85,64.81,88.72,92.8,86.6,9.14,73.9,83.18800823876892,B,10.4,Yes,No,Unknown,Medium,8,5.9
S1799,John,Jones,student799@university.com,Male,21,Engineering,60.43,61.69,95.37,86.6,70.81,7.14,97.66,90.25999381177296,A,13.6,Yes,Yes,High School,Low,4,7.2
S1800,Ali,Johnson,student800@university.com,Female,24,Business,74.8,84.28,96.82,60.56,94.44,9.54,55.41,78.84038634313399,B,14.7,Yes,Yes,Bachelor's,Low,8,6.1
S1801,Emma,Johnson,student801@university.com,Male,19,Engineering,67.39,84.47,80.99,73.34,67.57,0.25,70.33,68.42539042914261,B,14.6,No,Yes,Bachelor's,High,10,7.6
S1802,Ali,Smith,student802@university.com,Female,23,CS,69.99,76.42,52.68,99.01,81.69,9.22,94.15,81.27138360166813,B,20.0,No,Yes,PhD,High,5,7.3
S1803,Ali,Smith,student803@university.com,Male,23,Engineering,68.04,57.49,42.38,77.73,81.72,5.56,69.32,63.69315046382855,C,14.8,Yes,No,Unknown,High,4,7.3
S1804,Emma,Johnson,student804@university.com,Female,21,Business,91.32,95.51,48.83,96.91,59.22,1.12,71.23,68.16280671302385,C,21.9,Yes,Yes,High School,High,7,6.1
S1805,Maria,Davis,student805@university.com,Male,23,Engineering,72.61,73.11,97.93,90.67,64.24,2.15,83.41,83.93594235624722,B,17.1,Yes,No,Bachelor's,Medium,3,4.3
S1806,Liam,Jones,student806@university.com,Female,23,Mathematics,76.18,87.43,67.73,83.3,95.8,8.52,83.28,85.70967014769015,B,8.9,Yes,Yes,Bachelor's,Low,5,8.4
S1807,Ali,Johnson,student807@university.com,Male,22,CS,99.12,52.86,91.3,67.47,59.17,5.06,51.15,68.92218512906777,C,28.7,No,Yes,High School,Medium,5,4.4
S1808,Emma,Smith,student808@university.com,Female,18,Mathematics,53.0,60.64,67.9,65.22,58.68,9.83,72.78,67.97939371404132,C,11.0,No,No,High School,High,5,6.3
S1809,Ahmed,Johnson,student809@university.com,Female,19,Mathematics,74.4,92.47,79.65,82.17,73.98,1.18,66.68,70.23288045840756,B,19.1,Yes,Yes,PhD,High,2,5.5
S1810,John,Davis,student810@university.com,Female,21,Mathematics,88.7,43.01,41.45,71.63,54.61,4.13,81.38,64.34691198962334,C,6.5,Yes,No,PhD,Medium,10,5.5
S1811,John,Johnson,student811@university.com,Male,22,Mathematics,57.56,70.74,54.99,89.94,94.73,3.32,77.79,75.70848086445935,B,28.0,No,No,Unknown,Medium,7,5.1
S1812,Ali,Jones,student812@university.com,Male,24,Engineering,80.58,68.9,66.18,88.02,55.01,5.16,82.54,69.17262681203266,B,28.2,Yes,Yes,PhD,Low,10,5.4
S1813,Maria,Brown,student813@university.com,Male,24,Mathematics,61.97,85.07,77.84,65.61,80.83,6.33,82.69,82.32541882617372,B,14.1,Yes,No,PhD,High,7,8.8
S1814,Maria,Davis,student814@university.com,Male,20,Engineering,93.37,56.91,50.29,85.14,66.99,6.62,62.74,66.40996362062128,C,8.0,No,No,Master's,High,8,8.9
S1815,Ahmed,Smith,student815@university.com,Male,23,Mathematics,66.35,53.14,85.87,74.73,90.21,0.01,62.32,68.55838057126073,C,24.2,No,Yes,High School,Medium,7,6.9
S1816,Ali,Jones,student816@university.com,Female,23,Business,66.45,95.57,61.86,66.16,79.49,0.89,68.51,69.58425435744928,C,11.6,No,No,PhD,Low,1,6.6
S1817,John,Johnson,student817@university.com,Male,21,Mathematics,79.91,74.3,89.05,70.65,69.42,0.35,62.1,68.7420270387013,C,22.5,No,Yes,Master's,Medium,9,4.2
S1818,Maria,Johnson,student818@university.com,Female,18,Business,59.18,46.28,45.88,94.77,99.19,8.65,84.14,67.66111638822032,B,27.9,Yes,No,Master's,Medium,4,8.0
S1819,Ali,Brown,student819@university.com,Female,18,Engineering,64.24,51.58,80.79,67.98,53.31,3.13,80.14,67.42147241645901,C,19.8,No,No,PhD,Medium,1,4.9
S1820,Omar,Smith,student820@university.com,Male,21,CS,70.83,99.93,57.6,64.37,78.89,3.67,60.82,70.04353448598012,C,26.5,Yes,Yes,Bachelor's,High,10,4.7
S1821,Maria,Smith,student821@university.com,Female,21,Engineering,67.68,51.74,87.72,67.59,99.48,4.5,94.21,75.33682023004602,B,10.6,No,No,PhD,Low,2,6.1
S1822,Emma,Williams,student822@university.com,Male,22,CS,76.24,76.63,64.13,60.73,84.55,8.49,73.03,69.58049171691144,B,27.8,Yes,Yes,PhD,Medium,8,5.7
S1823,Omar,Smith,student823@university.com,Male,24,CS,79.98,65.21,79.92,77.23,86.99,0.14,56.35,66.00168693590943,C,10.7,Yes,Yes,High School,Medium,8,4.5
S1824,Liam,Brown,student824@university.com,Male,21,Mathematics,78.33,93.14,96.06,57.37,51.6,1.19,60.65,70.91545602937924,B,10.6,No,No,Bachelor's,Low,9,4.7
