,Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
1622,S2622,Emma,Davis,student1622@university.com,Female,18,Mathematics,69.75,63.11,80.67,67.77,62.86,9.96,96.35,79.9705,A,27.2,Yes,Yes,High School,High,7,4.3
1623,S2623,Maria,Williams,student1623@university.com,Male,19,Business,78.21,46.77,52.76,76.11,73.6,7.72,79.61,66.725,B,18.6,Yes,Yes,Master's,High,3,8.5
1624,S2624,Emma,Jones,student1624@university.com,Female,18,Mathematics,61.38,96.81,53.75,76.5,50.9,2.5,63.2,64.73400000000001,C,16.2,No,No,Unknown,High,3,4.2
1625,S2625,Omar,Smith,student1625@university.com,Male,21,Mathematics,81.11,71.81,58.32,84.37,53.94,0.67,84.37,69.047,A,27.3,No,No,Bachelor's,Low,8,4.0
1626,S2626,Ali,Brown,student1626@university.com,Female,22,Business,50.61,56.98,80.74,61.22,80.4,6.97,65.9,69.21,B,27.8,No,Yes,PhD,Low,3,7.1
1627,S2627,Ali,Johnson,student1627@university.com,Female,23,Engineering,74.43,61.01,93.36,82.94,59.72,3.03,75.29,75.0065,C,11.8,Yes,Yes,Bachelor's,Low,2,4.8
1628,S2628,Omar,Davis,student1628@university.com,Female,21,Mathematics,82.21,56.24,80.47,88.93,84.71,2.21,67.06,71.587,D,14.0,No,Yes,Master's,Low,10,5.5
1629,S2629,Emma,Davis,student1629@university.com,Male,21,Business,95.91,76.11,89.67,83.83,89.27,7.35,94.02,87.2165,F,26.3,Yes,No,Bachelor's,High,9,6.5
1630,S2630,Omar,Brown,student1630@university.com,Male,19,Engineering,69.07,95.8,72.61,74.09,92.52,6.79,99.7,86.19300000000001,C,17.3,No,Yes,High School,Low,8,8.0
1631,S2631,John,Brown,student1631@university.com,Male,24,Business,88.26,91.4,44.14,99.58,56.69,4.81,58.06,65.174,A,12.2,No,Yes,PhD,Low,2,5.9
1632,S2632,Liam,Smith,student1632@university.com,Female,21,Engineering,79.88,67.62,46.03,70.24,72.78,9.43,51.18,59.533500000000004,B,29.1,Yes,Yes,High School,Medium,8,8.8
1633,S2633,Omar,Jones,student1633@university.com,Female,19,Mathematics,96.35,89.59,73.26,55.33,97.35,6.8,60.97,71.479,B,10.4,No,Yes,Unknown,Medium,5,6.3
1634,S2634,Ahmed,Williams,student1634@university.com,Male,22,CS,69.92,65.39,59.67,91.08,88.6,8.93,79.5,75.56299999999999,D,20.3,Yes,No,Unknown,Low,10,8.6
1635,S2635,Omar,Davis,student1635@university.com,Male,22,Business,65.95,55.14,53.23,60.61,55.85,1.91,58.7,54.81999999999999,B,15.7,No,Yes,Unknown,Medium,10,6.3
1636,S2636,Ali,Davis,student1636@university.com,Female,23,Mathematics,94.36,99.0,67.98,85.66,75.13,2.97,90.57,80.86299999999999,A,16.3,Yes,Yes,Unknown,Medium,4,6.6
1637,S2637,Ahmed,Brown,student1637@university.com,Male,24,Business,52.46,58.23,79.99,58.95,96.12,1.05,70.43,68.8405,C,7.6,No,Yes,Master's,Medium,10,8.8
1638,S2638,Ali,Jones,student1638@university.com,Female,19,Business,56.82,59.42,63.1,50.84,72.0,3.05,80.53,65.19800000000001,D,11.4,No,Yes,Master's,Medium,5,7.4
1639,S2639,Sara,Davis,student1639@university.com,Male,18,Engineering,54.12,99.38,88.15,57.99,91.87,9.72,72.78,81.524,F,9.2,Yes,No,Master's,High,10,4.7
1640,S2640,Maria,Williams,student1640@university.com,Male,22,Business,92.16,48.04,84.31,68.85,74.79,9.63,95.17,79.45599999999999,F,23.7,No,Yes,High School,Medium,5,7.0
1641,S2641,Ali,Brown,student1641@university.com,Male,24,Engineering,50.53,85.63,84.09,55.33,55.34,7.6,51.76,67.0285,A,22.4,Yes,No,High School,High,1,5.1
1642,S2642,Ahmed,Williams,student1642@university.com,Female,23,Mathematics,93.08,96.15,99.11,59.88,57.39,5.21,86.47,82.467,D,24.9,No,No,Bachelor's,High,5,5.5
1643,S2643,Sara,Jones,student1643@university.com,Female,18,Business,72.56,70.71,57.71,88.23,52.33,7.81,82.61,72.18950000000001,D,22.5,Yes,No,PhD,Medium,7,8.2
1644,S2644,Ali,Davis,student1644@university.com,Male,22,Mathematics,50.2,40.15,78.68,88.49,59.77,5.53,82.48,72.452,A,8.2,No,No,High School,High,8,7.4
1645,S2645,John,Johnson,student1645@university.com,Female,22,CS,70.08,62.5,91.33,90.87,94.68,0.04,70.7,76.536,D,29.5,No,Yes,Bachelor's,High,8,5.4
1646,S2646,Omar,Davis,student1646@university.com,Female,23,Mathematics,59.34,46.69,74.77,92.06,82.51,5.02,50.78,65.5,B,9.7,No,No,Unknown,High,2,4.0
1647,S2647,Maria,Jones,student1647@university.com,Female,23,Business,81.22,64.97,87.37,71.02,86.94,5.99,84.46,79.268,B,13.8,No,No,Unknown,High,10,6.7
1648,S2648,Ali,Davis,student1648@university.com,Female,20,CS,83.97,87.4,64.87,93.38,81.08,2.66,91.47,80.2135,A,22.7,No,No,High School,Medium,1,5.3
1649,S2649,Sara,Davis,student1649@university.com,Male,21,Engineering,74.38,66.32,75.43,76.3,69.33,2.03,54.26,64.4765,A,8.5,No,Yes,Master's,Medium,4,4.1
1650,S2650,John,Smith,student1650@university.com,Female,21,CS,52.03,65.92,43.34,73.53,60.84,2.74,72.08,60.8305,B,9.3,Yes,No,Bachelor's,High,3,4.3
1651,S2651,Emma,Davis,student1651@university.com,Female,18,Business,82.81,73.41,99.15,85.93,96.28,6.24,58.13,78.87549999999999,C,26.9,No,No,PhD,Medium,8,7.4
1652,S2652,Sara,Davis,student1652@university.com,Male,21,Business,92.1,74.9,88.0,60.69,75.74,1.46,80.55,74.80749999999999,A,13.3,No,Yes,Bachelor's,Low,6,6.1
1653,S2653,Omar,Williams,student1653@university.com,Female,18,Mathematics,86.02,91.38,92.13,89.47,74.05,7.2,89.28,87.949,B,21.6,No,Yes,Master's,Low,5,5.3
1654,S2654,Sara,Johnson,student1654@university.com,Female,24,Engineering,91.5,58.5,81.66,71.47,99.81,4.23,83.34,77.0085,C,26.5,Yes,No,Master's,Medium,9,8.4
1655,S2655,John,Williams,student1655@university.com,Female,22,Business,60.03,89.3,51.16,56.36,69.2,3.53,65.9,63.093999999999994,C,29.3,No,No,High School,Low,6,8.1
1656,S2656,Sara,Williams,student1656@university.com,Male,20,Business,94.44,73.96,41.86,55.97,92.71,8.07,56.99,60.357499999999995,B,10.3,Yes,Yes,Master's,Medium,6,6.3
1657,S2657,John,Brown,student1657@university.com,Male,20,Engineering,66.11,58.03,91.88,58.25,93.12,5.06,89.71,79.167,B,8.1,Yes,Yes,Master's,High,1,5.4
1658,S2658,Ali,Smith,student1658@university.com,Female,22,Engineering,50.67,57.71,63.78,94.53,61.63,3.78,66.2,66.694,D,23.5,Yes,Yes,PhD,Medium,9,6.5
1659,S2659,Liam,Williams,student1659@university.com,Female,23,Mathematics,92.17,61.67,55.83,99.55,54.74,8.78,51.11,63.33749999999999,C,9.7,Yes,No,Master's,High,2,7.8
1660,S2660,John,Jones,student1660@university.com,Male,19,CS,97.09,77.36,73.7,67.85,98.78,3.68,78.57,75.49549999999999,F,19.5,Yes,No,Unknown,Low,1,4.1
1661,S2661,John,Jones,student1661@university.com,Male,19,Engineering,82.78,53.85,65.25,64.61,71.29,8.59,62.33,64.2045,D,18.3,No,No,Master's,High,7,7.1
1662,S2662,Maria,Davis,student1662@university.com,Male,21,Business,61.57,95.22,79.1,60.94,50.11,5.04,92.06,78.348,D,19.0,No,Yes,Unknown,High,5,7.6
1663,S2663,John,Brown,student1663@university.com,Female,23,Engineering,62.59,74.49,69.03,91.19,74.95,2.08,57.16,67.7925,C,21.2,Yes,No,PhD,Low,6,8.1
1664,S2664,John,Smith,student1664@university.com,Female,18,Business,73.33,95.2,81.83,60.46,80.97,6.13,71.74,76.4905,C,26.3,No,No,High School,Medium,4,5.1
1665,S2665,Emma,Smith,student1665@university.com,Male,24,Mathematics,94.89,42.78,91.21,96.2,88.8,2.85,62.66,72.7525,C,11.8,No,No,Unknown,Medium,8,5.0
1666,S2666,Liam,Davis,student1666@university.com,Female,20,CS,57.48,60.56,51.73,83.37,97.15,1.47,84.48,70.316,A,18.9,No,No,High School,Medium,7,5.1
1667,S2667,Ali,Jones,student1667@university.com,Female,21,Mathematics,91.3,41.37,59.77,94.86,95.76,0.87,77.43,68.617,B,13.4,No,Yes,High School,Medium,1,8.7
1668,S2668,Omar,Johnson,student1668@university.com,Female,22,Engineering,64.57,56.34,66.21,77.7,97.01,2.42,89.55,74.4345,B,13.0,No,Yes,Unknown,High,6,4.7
1669,S2669,Maria,Brown,student1669@university.com,Female,23,Business,90.43,91.72,97.72,84.53,51.61,7.37,72.93,81.5925,B,5.5,Yes,Yes,Bachelor's,High,3,7.8
1670,S2670,Emma,Davis,student1670@university.com,Female,20,Engineering,96.01,42.2,61.92,80.97,85.59,8.38,50.24,61.7765,C,20.0,Yes,No,Master's,Low,8,8.9
1671,S2671,Ahmed,Brown,student1671@university.com,Female,18,Engineering,71.37,66.17,62.87,91.56,61.29,8.62,60.76,68.044,D,29.3,Yes,No,PhD,Low,6,8.7
1672,S2672,Liam,Jones,student1672@university.com,Female,18,Engineering,68.25,47.05,79.21,91.79,59.38,2.7,99.96,77.9045,C,24.0,Yes,Yes,High School,High,6,6.0
1673,S2673,Ali,Jones,student1673@university.com,Male,19,Engineering,90.11,65.01,65.15,79.49,90.02,6.61,70.27,71.3505,C,11.1,No,Yes,Bachelor's,Low,5,8.2
1674,S2674,Ali,Johnson,student1674@university.com,Male,21,CS,76.47,90.33,97.07,81.63,70.86,2.3,81.01,82.6005,D,22.9,No,No,High School,Medium,8,7.4
1675,S2675,Ahmed,Johnson,student1675@university.com,Male,22,Business,84.22,77.38,93.67,96.09,95.83,6.23,95.25,90.711,F,12.4,Yes,No,Bachelor's,High,6,8.3
1676,S2676,Omar,Smith,student1676@university.com,Male,20,Engineering,81.14,84.21,70.8,96.49,52.12,8.87,51.03,69.761,A,23.8,Yes,No,PhD,Low,7,4.8
1677,S2677,John,Brown,student1677@university.com,Male,24,Business,57.64,60.95,78.69,83.21,90.11,0.41,82.98,75.4065,F,26.4,No,No,Bachelor's,Low,9,7.8
1678,S2678,Emma,Brown,student1678@university.com,Male,18,CS,92.24,96.66,43.48,50.39,56.84,9.85,64.42,62.862500000000004,C,13.4,Yes,Yes,PhD,Medium,6,6.9
1679,S2679,Sara,Jones,student1679@university.com,Male,20,Business,59.79,82.56,81.74,55.22,58.83,8.27,63.96,70.308,B,5.1,No,No,Master's,High,6,6.7
1680,S2680,Maria,Smith,student1680@university.com,Male,22,Business,96.61,65.31,82.43,92.9,73.87,7.62,61.24,73.90800000000002,B,12.6,Yes,Yes,Bachelor's,Low,9,7.6
1681,S2681,Sara,Davis,student1681@university.com,Male,20,CS,62.53,65.59,61.55,54.24,69.78,6.91,91.14,71.137,D,10.1,No,Yes,High School,Low,6,5.4
1682,S2682,Ahmed,Brown,student1682@university.com,Female,21,Engineering,86.69,95.12,53.18,60.68,74.31,7.7,68.65,68.54100000000001,C,20.5,No,Yes,Master's,Low,7,4.4
1683,S2683,Ali,Smith,student1683@university.com,Female,19,Business,64.23,74.58,94.9,61.53,97.0,9.95,53.36,74.8245,D,12.3,Yes,No,High School,Medium,4,6.5
1684,S2684,Omar,Smith,student1684@university.com,Male,20,Mathematics,65.89,82.38,65.6,80.01,82.87,7.7,54.84,69.3475,D,5.9,Yes,No,High School,Low,5,5.5
1685,S2685,Ali,Jones,student1685@university.com,Female,23,Business,65.5,65.02,79.22,78.83,64.52,3.52,57.43,66.8235,A,18.3,No,Yes,Master's,High,8,5.3
1686,S2686,Maria,Smith,student1686@university.com,Female,19,Engineering,87.39,53.42,42.0,64.47,58.65,6.14,94.95,65.6035,D,26.9,Yes,No,Master's,Medium,10,9.0
1687,S2687,Ali,Johnson,student1687@university.com,Male,22,Mathematics,77.84,83.41,64.84,60.38,71.0,3.37,71.37,67.9745,C,16.3,Yes,Yes,PhD,High,10,5.0
1688,S2688,Ali,Johnson,student1688@university.com,Male,19,Engineering,94.15,76.47,89.04,88.23,72.58,9.7,95.8,87.813,A,14.4,No,Yes,Bachelor's,Medium,5,5.2
1689,S2689,Maria,Williams,student1689@university.com,Male,20,Business,65.37,70.08,63.25,96.77,80.06,9.0,90.87,80.607,B,9.5,Yes,No,PhD,Low,4,5.7
1690,S2690,Emma,Jones,student1690@university.com,Female,20,CS,84.6,77.44,76.19,52.64,63.3,5.68,91.89,75.29650000000001,A,14.7,Yes,No,Unknown,High,8,6.5
1691,S2691,Emma,Davis,student1691@university.com,Female,23,Engineering,87.65,52.5,52.59,56.66,88.38,7.81,64.34,61.5665,C,13.3,No,Yes,Unknown,Low,5,8.3
1692,S2692,Maria,Williams,student1692@university.com,Male,18,Engineering,57.57,87.64,64.99,82.11,54.92,9.1,63.57,70.823,F,29.9,Yes,No,PhD,High,2,4.9
1693,S2693,Omar,Johnson,student1693@university.com,Female,23,CS,70.03,96.89,95.66,90.22,78.02,2.44,78.0,84.4035,A,5.8,No,Yes,PhD,Low,10,7.1
1694,S2694,Ahmed,Williams,student1694@university.com,Female,20,Business,74.14,93.47,73.99,89.56,81.18,5.79,70.9,78.235,F,11.0,No,No,Bachelor's,Low,8,5.8
1695,S2695,Liam,Jones,student1695@university.com,Female,24,Engineering,67.78,59.29,94.12,85.98,60.34,4.82,75.45,76.3995,A,6.7,No,No,Master's,High,8,8.0
1696,S2696,Ali,Jones,student1696@university.com,Male,19,Business,66.11,64.36,94.12,94.37,91.3,7.72,52.66,76.1275,A,26.4,No,No,Unknown,Medium,7,7.0
1697,S2697,Omar,Smith,student1697@university.com,Female,23,Business,84.32,88.5,96.65,60.87,80.77,3.79,98.58,86.114,D,15.4,No,No,Master's,High,9,8.0
1698,S2698,Ali,Brown,student1698@university.com,Female,23,Business,60.79,75.71,93.72,55.36,82.29,7.09,52.91,70.7375,F,24.9,Yes,Yes,High School,Medium,9,8.3
1699,S2699,Liam,Smith,student1699@university.com,Female,24,CS,85.47,72.87,40.2,80.77,74.89,4.03,58.94,60.282,F,22.3,No,Yes,High School,High,4,8.6
1700,S2700,Ahmed,Jones,student1700@university.com,Female,24,Business,96.75,95.6,96.04,91.11,95.48,1.11,83.91,87.2925,A,28.2,Yes,Yes,Master's,High,7,9.0
1701,S2701,Emma,Johnson,student1701@university.com,Female,24,Business,78.26,72.16,48.25,79.1,84.7,1.07,57.78,61.09049999999999,C,5.6,No,No,High School,High,1,7.1
1702,S2702,Omar,Davis,student1702@university.com,Female,18,Mathematics,80.57,70.9,42.4,98.15,69.09,1.19,55.34,60.06349999999999,C,10.2,No,No,Unknown,Medium,1,7.2
1703,S2703,John,Johnson,student1703@university.com,Female,20,Mathematics,53.45,42.52,43.32,89.78,61.93,0.33,57.68,54.33699999999999,F,22.6,No,Yes,Unknown,Low,3,4.7
1704,S2704,John,Smith,student1704@university.com,Male,20,Mathematics,93.22,44.17,60.93,85.04,53.55,5.33,53.1,58.56400000000001,D,19.6,Yes,Yes,High School,Medium,6,4.5
1705,S2705,Liam,Davis,student1705@university.com,Male,22,Engineering,64.27,40.45,77.25,53.01,58.27,6.72,62.57,61.2895,D,22.4,No,Yes,Unknown,Low,10,6.4
1706,S2706,John,Jones,student1706@university.com,Female,18,Engineering,80.75,94.79,64.14,55.39,99.63,1.27,63.56,68.22800000000001,C,19.4,Yes,No,High School,Low,8,7.5
1707,S2707,Emma,Johnson,student1707@university.com,Male,22,Mathematics,98.96,64.5,41.53,89.24,70.34,6.12,74.93,66.01650000000001,D,19.5,Yes,Yes,Bachelor's,High,5,5.2
1708,S2708,Liam,Jones,student1708@university.com,Female,22,CS,79.78,68.11,68.59,59.91,94.93,5.98,71.94,70.4155,A,28.3,No,Yes,Bachelor's,High,3,5.6
1709,S2709,Emma,Davis,student1709@university.com,Female,22,CS,86.24,90.72,66.53,51.44,58.53,1.47,73.69,66.6515,A,28.0,Yes,Yes,Master's,Low,2,7.5
1710,S2710,Ahmed,Davis,student1710@university.com,Female,21,Mathematics,72.27,76.55,85.41,95.54,71.27,4.04,80.8,80.55300000000001,F,5.9,No,No,High School,Medium,10,5.1
1711,S2711,Ali,Johnson,student1711@university.com,Male,22,Engineering,53.02,76.57,56.78,94.54,98.03,7.55,61.55,71.9045,B,15.3,Yes,No,Bachelor's,High,8,6.6
1712,S2712,Ahmed,Jones,student1712@university.com,Female,23,Engineering,89.88,57.79,53.05,60.92,54.56,0.17,56.74,53.632,C,17.8,No,Yes,Bachelor's,Low,9,6.7
1713,S2713,Ahmed,Williams,student1713@university.com,Female,19,CS,51.75,90.03,55.36,89.01,79.7,1.47,93.94,77.583,C,13.9,No,No,Unknown,High,7,8.6
1714,S2714,Emma,Jones,student1714@university.com,Male,23,Business,85.03,49.95,58.22,52.4,95.96,9.96,81.7,68.99350000000001,B,6.2,Yes,No,Master's,Medium,6,6.0
1715,S2715,Liam,Davis,student1715@university.com,Male,23,CS,51.15,43.19,75.95,64.25,97.48,7.34,53.03,64.4305,D,16.8,No,Yes,Master's,High,10,5.1
1716,S2716,Liam,Jones,student1716@university.com,Female,20,Business,93.12,51.5,68.29,81.18,92.3,4.64,98.05,77.9395,A,29.4,No,No,Bachelor's,Low,2,4.9
1717,S2717,John,Smith,student1717@university.com,Male,21,Engineering,57.88,56.06,60.21,88.16,92.8,6.3,84.65,74.5105,A,6.8,Yes,No,Bachelor's,Low,2,5.5
1718,S2718,Sara,Williams,student1718@university.com,Male,22,Engineering,75.71,56.94,62.46,50.52,82.61,8.46,57.59,61.501999999999995,C,25.4,No,Yes,Master's,High,6,5.4
1719,S2719,Ali,Brown,student1719@university.com,Female,20,Mathematics,79.86,80.23,62.26,66.31,61.02,8.42,98.46,77.39599999999999,C,9.9,No,Yes,Unknown,Medium,9,7.8
1720,S2720,Emma,Smith,student1720@university.com,Female,18,Engineering,72.88,53.07,98.34,60.72,86.53,3.25,68.27,72.4125,D,19.4,No,Yes,PhD,Medium,9,7.0
1721,S2721,John,Brown,student1721@university.com,Female,18,Business,67.04,80.6,53.98,99.94,98.92,4.91,99.23,82.692,D,14.7,No,No,Unknown,Low,9,7.4
1722,S2722,Omar,Johnson,student1722@university.com,Male,20,CS,73.39,45.47,89.08,83.55,76.3,6.38,55.16,68.991,C,13.7,No,Yes,PhD,High,3,7.2
1723,S2723,Sara,Brown,student1723@university.com,Male,19,Mathematics,65.57,48.83,82.49,70.28,63.03,0.72,58.0,62.552,D,26.8,No,Yes,Master's,Low,3,6.4
1724,S2724,Sara,Jones,student1724@university.com,Male,20,Business,71.91,70.53,40.33,53.78,78.67,9.46,82.87,66.18700000000001,B,29.3,Yes,No,Master's,Medium,9,8.6
1725,S2725,Emma,Brown,student1725@university.com,Female,20,CS,67.95,95.31,99.59,79.93,84.53,4.33,51.11,77.1345,A,14.7,No,No,Master's,High,5,8.1
1726,S2726,Maria,Davis,student1726@university.com,Male,21,CS,78.31,91.57,85.39,82.09,60.41,3.71,50.93,70.5715,C,21.0,Yes,No,High School,Medium,3,5.1
1727,S2727,Ali,Smith,student1727@university.com,Male,18,CS,61.9,98.13,80.95,90.82,85.96,9.07,89.6,88.591,B,18.9,Yes,No,High School,Low,7,6.1
1728,S2728,Sara,Smith,student1728@university.com,Female,18,Engineering,99.43,79.03,64.32,64.43,79.37,1.18,58.39,63.643,B,6.9,No,No,High School,High,6,5.4
1729,S2729,Emma,Brown,student1729@university.com,Female,22,CS,75.04,80.55,73.31,99.07,80.62,0.39,95.94,82.3095,F,6.0,No,No,Master's,Medium,10,7.7
1730,S2730,Emma,Smith,student1730@university.com,Female,23,Engineering,59.71,77.5,55.2,71.97,65.3,6.85,71.29,67.5625,C,24.3,No,No,Bachelor's,High,3,5.7
1731,S2731,John,Davis,student1731@university.com,Male,20,CS,73.85,77.37,42.13,64.8,57.76,3.85,93.68,67.663,F,14.9,No,No,Master's,High,6,7.2
1732,S2732,Omar,Smith,student1732@university.com,Female,20,CS,93.32,48.83,90.16,67.42,81.17,7.64,70.89,73.1815,B,12.7,Yes,No,PhD,Medium,10,5.5
1733,S2733,Maria,Brown,student1733@university.com,Male,19,Engineering,51.09,72.62,93.79,75.98,79.31,0.69,76.51,76.96650000000001,C,29.6,Yes,Yes,Unknown,Low,9,4.9
1734,S2734,Ali,Williams,student1734@university.com,Male,24,Engineering,83.98,63.16,49.75,96.84,66.9,3.84,65.83,64.7965,F,7.1,Yes,No,PhD,Medium,2,4.0
1735,S2735,Liam,Williams,student1735@university.com,Female,24,Business,77.4,66.55,87.22,86.76,64.79,2.35,82.9,77.3255,A,11.7,No,Yes,Unknown,Medium,5,9.0
1736,S2736,Ahmed,Johnson,student1736@university.com,Female,18,CS,58.48,71.42,84.47,78.86,67.36,7.4,65.91,73.8685,C,26.4,Yes,No,PhD,High,10,5.1
1737,S2737,Omar,Smith,student1737@university.com,Female,19,Engineering,90.87,47.7,50.7,58.14,74.49,2.27,61.16,55.483,F,15.4,No,Yes,Unknown,High,5,8.2
1738,S2738,Omar,Brown,student1738@university.com,Female,21,Business,68.44,61.57,65.31,57.47,98.74,4.58,54.05,62.5625,D,19.6,No,No,Bachelor's,Medium,6,8.1
1739,S2739,John,Smith,student1739@university.com,Female,22,Business,64.69,43.81,65.37,75.11,88.18,8.19,52.88,62.95750000000001,C,6.2,No,Yes,Unknown,Medium,2,5.2
1740,S2740,Liam,Jones,student1740@university.com,Male,19,Engineering,91.41,98.78,85.6,86.44,92.59,9.15,65.3,82.607,D,28.0,No,No,Master's,Low,6,6.1
1741,S2741,Sara,Davis,student1741@university.com,Male,18,CS,81.93,47.11,90.26,87.55,75.28,7.23,86.82,79.953,C,8.4,Yes,No,PhD,High,1,8.2
1742,S2742,Sara,Smith,student1742@university.com,Male,21,Business,94.91,55.51,45.69,61.3,76.31,4.29,60.28,56.804,F,10.3,No,Yes,High School,Medium,10,7.4
1743,S2743,John,Smith,student1743@university.com,Female,20,CS,81.49,93.48,73.78,55.0,60.22,5.72,64.96,69.08699999999999,F,8.9,Yes,Yes,Bachelor's,Low,7,5.8
1744,S2744,Emma,Williams,student1744@university.com,Male,21,CS,87.04,68.96,85.7,69.22,86.05,6.9,95.26,82.78500000000001,C,17.4,No,No,PhD,High,1,8.7
1745,S2745,Sara,Davis,student1745@university.com,Female,23,Business,91.82,48.14,87.17,95.91,71.08,8.75,81.96,79.47099999999999,B,25.4,No,No,Bachelor's,Low,2,5.7
1746,S2746,Maria,Brown,student1746@university.com,Female,19,Engineering,52.74,63.05,48.88,77.27,87.12,8.89,95.99,75.22200000000001,F,11.7,No,No,High School,Medium,4,5.1
1747,S2747,Ali,Smith,student1747@university.com,Male,18,CS,88.8,46.95,71.53,66.0,70.45,9.31,95.56,75.19300000000001,C,8.6,No,No,High School,High,5,4.7
1748,S2748,Omar,Williams,student1748@university.com,Male,19,Mathematics,80.69,52.01,91.45,66.18,55.43,8.11,53.17,66.14,C,15.2,Yes,No,High School,Low,10,7.5
1749,S2749,Omar,Johnson,student1749@university.com,Female,20,Engineering,53.48,43.12,59.11,56.6,58.65,1.47,97.75,65.6605,A,29.5,Yes,No,High School,Medium,1,4.1
1750,S2750,Maria,Davis,student1750@university.com,Male,24,Business,75.43,66.29,65.51,73.66,90.58,7.48,52.56,65.936,D,5.3,Yes,No,High School,Low,1,8.2
1751,S2751,Liam,Williams,student1751@university.com,Female,20,Mathematics,54.12,88.4,88.26,89.57,62.93,8.15,96.28,88.0125,A,17.6,Yes,No,Master's,Low,5,5.5
1752,S2752,Sara,Williams,student1752@university.com,Male,18,CS,86.8,75.16,45.36,98.43,63.22,8.78,77.34,71.2925,D,21.7,No,Yes,Unknown,Medium,6,5.8
1753,S2753,Omar,Williams,student1753@university.com,Male,23,Engineering,77.33,76.38,91.57,75.08,96.47,9.25,76.66,82.88149999999999,D,25.2,Yes,Yes,High School,High,3,8.0
1754,S2754,Ahmed,Smith,student1754@university.com,Male,22,Mathematics,97.68,52.04,58.67,58.36,82.88,5.09,85.66,67.7585,A,23.7,No,Yes,PhD,Medium,5,8.1
1755,S2755,Liam,Smith,student1755@university.com,Male,21,Engineering,59.16,60.63,40.09,84.15,55.72,6.55,93.96,68.7745,B,6.9,Yes,No,PhD,High,2,6.0
1756,S2756,Ali,Johnson,student1756@university.com,Male,21,CS,80.3,90.71,54.05,87.84,57.18,0.1,80.85,70.318,C,16.5,Yes,No,High School,Low,8,6.8
1757,S2757,Ali,Jones,student1757@university.com,Female,20,Engineering,60.58,45.27,45.37,53.58,63.62,5.73,71.27,56.77799999999999,F,7.0,Yes,Yes,Bachelor's,Low,3,7.4
1758,S2758,Omar,Jones,student1758@university.com,Male,19,Mathematics,80.7,91.48,45.54,92.51,79.7,4.73,55.59,65.99549999999999,C,20.5,Yes,Yes,High School,Medium,3,7.4
1759,S2759,John,Jones,student1759@university.com,Male,24,Engineering,86.13,69.02,81.57,91.47,87.64,9.62,89.46,84.878,A,6.9,Yes,No,Master's,Low,9,6.7
1760,S2760,Liam,Davis,student1760@university.com,Male,19,Business,86.12,90.23,52.84,73.63,63.72,9.02,56.41,65.594,B,6.2,Yes,No,Unknown,Low,4,8.2
1761,S2761,Omar,Davis,student1761@university.com,Female,23,Business,90.75,59.08,96.08,78.02,93.53,7.98,86.32,83.824,F,12.7,No,No,PhD,High,10,8.2
1762,S2762,John,Johnson,student1762@university.com,Female,22,Mathematics,92.68,60.33,70.99,85.67,55.46,0.57,76.4,68.39849999999998,F,28.5,Yes,Yes,High School,Medium,3,8.2
1763,S2763,Omar,Davis,student1763@university.com,Female,19,Engineering,53.86,85.1,67.61,83.84,60.38,4.02,69.29,71.07849999999999,B,22.7,No,Yes,Unknown,High,5,5.3
1764,S2764,Ahmed,Jones,student1764@university.com,Female,21,Mathematics,67.16,87.1,66.06,50.83,98.52,6.96,80.65,74.73150000000001,F,5.1,Yes,Yes,Unknown,Medium,6,5.3
1765,S2765,Liam,Jones,student1765@university.com,Female,24,Engineering,84.36,53.78,81.56,56.12,56.74,0.3,88.62,69.285,F,12.1,No,No,High School,Low,10,4.7
